GENE_ID	GEUVADIS	IN_GENCODE	CHR	LEFT	TSS	RIGHT	DIRECTION
ENSG00000230946	ENSG00000230946.2	TRUE	chr1	100407551	101407551	102407551	-
ENSG00000230953	ENSG00000230953.1	TRUE	chr1	52386094	53386094	54386094	+
ENSG00000230955	ENSG00000230955.1	TRUE	chr1	37326369	38326369	39326369	+
ENSG00000230987	ENSG00000230987.1	TRUE	chr1	188962227	189962227	190962227	-
ENSG00000231029	ENSG00000231029.1	TRUE	chr1	166560629	167560629	168560629	+
ENSG00000231050	ENSG00000231050.1	TRUE	chr1	822910	1822910	2822910	+
ENSG00000231064	ENSG00000231064.1	TRUE	chr1	154164795	155164795	156164795	+
ENSG00000231072	ENSG00000231072.1	TRUE	chr1	116257457	117257457	118257457	-
ENSG00000231084	ENSG00000231084.1	TRUE	chr1	184140842	185140842	186140842	-
ENSG00000231095	ENSG00000231095.1	TRUE	chr1	54688052	55688052	56688052	+
ENSG00000231105	ENSG00000231105.1	TRUE	chr1	20619783	21619783	22619783	+
ENSG00000231128	ENSG00000231128.1	TRUE	chr1	113355001	114355001	115355001	+
ENSG00000231181	ENSG00000231181.1	TRUE	chr1	8636485	9636485	10636485	+
ENSG00000231289	ENSG00000231289.1	TRUE	chr1	142244859	143244859	144244859	-
ENSG00000231333	ENSG00000231333.1	TRUE	chr1	199832936	200832936	201832936	+
ENSG00000231344	ENSG00000231344.1	TRUE	chr1	27065602	28065602	29065602	+
ENSG00000231346	ENSG00000231346.1	TRUE	chr1	111151345	112151345	113151345	-
ENSG00000231360	ENSG00000231360.2	TRUE	chr1	143339738	144339738	145339738	+
ENSG00000231365	ENSG00000231365.1	TRUE	chr1	118683014	119683014	120683014	+
ENSG00000231378	ENSG00000231378.1	TRUE	chr1	173819306	174819306	175819306	-
ENSG00000231407	ENSG00000231407.1	TRUE	chr1	169501788	170501788	171501788	-
ENSG00000231416	ENSG00000231416.1	TRUE	chr1	152968108	153968108	154968108	+
ENSG00000231434	ENSG00000231434.1	TRUE	chr1	157493462	158493462	159493462	+
ENSG00000231468	ENSG00000231468.1	TRUE	chr1	27853739	28853739	29853739	-
ENSG00000231507	ENSG00000231507.1	TRUE	chr1	202242349	203242349	204242349	+
ENSG00000231551	ENSG00000231551.2	TRUE	chr1	146874669	147874669	148874669	+
ENSG00000231564	ENSG00000231564.1	TRUE	chr1	178170840	179170840	180170840	+
ENSG00000231615	ENSG00000231615.1	TRUE	chr1	172332872	173332872	174332872	-
ENSG00000231663	ENSG00000231663.1	TRUE	chr1	233509339	234509339	235509339	-
ENSG00000231671	ENSG00000231671.1	TRUE	chr1	100788893	101788893	102788893	+
ENSG00000231684	ENSG00000231684.2	TRUE	chr1	181305136	182305136	183305136	+
ENSG00000231700	ENSG00000231700.2	TRUE	chr1	156678876	157678876	158678876	+
ENSG00000231702	ENSG00000231702.1	TRUE	chr1	-56391	943609	1943609	-
ENSG00000231734	ENSG00000231734.3	TRUE	chr1	142687097	143687097	144687097	+
ENSG00000231752	ENSG00000231752.1	TRUE	chr1	120260910	121260910	122260910	+
ENSG00000231767	ENSG00000231767.2	TRUE	chr1	191685262	192685262	193685262	+
ENSG00000231789	ENSG00000231789.1	TRUE	chr1	8747613	9747613	10747613	-
ENSG00000231871	ENSG00000231871.1	TRUE	chr1	200798687	201798687	202798687	-
ENSG00000231940	ENSG00000231940.1	TRUE	chr1	232425193	233425193	234425193	-
ENSG00000231999	ENSG00000231999.2	TRUE	chr1	89098475	90098475	91098475	-
ENSG00000232022	ENSG00000232022.1	TRUE	chr1	45897801	46897801	47897801	+
ENSG00000232027	ENSG00000232027.1	TRUE	chr1	50837942	51837942	52837942	+
ENSG00000232037	ENSG00000232037.2	TRUE	chr1	21234591	22234591	23234591	+
ENSG00000232059	ENSG00000232059.1	TRUE	chr1	243858022	244858022	245858022	-
ENSG00000232093	ENSG00000232093.1	TRUE	chr1	154018594	155018594	156018594	-
ENSG00000232134	ENSG00000232134.1	TRUE	chr1	219317693	220317693	221317693	-
ENSG00000232151	ENSG00000232151.3	TRUE	chr1	148605640	149605640	150605640	+
ENSG00000232185	ENSG00000232185.1	TRUE	chr1	115107222	116107222	117107222	+
ENSG00000232208	ENSG00000232208.1	TRUE	chr1	7967803	8967803	9967803	-
ENSG00000232273	ENSG00000232273.1	TRUE	chr1	37010364	38010364	39010364	+
ENSG00000232274	ENSG00000232274.1	TRUE	chr1	142211070	143211070	144211070	-
ENSG00000232335	ENSG00000232335.1	TRUE	chr1	35204990	36204990	37204990	+
ENSG00000232336	ENSG00000232336.1	TRUE	chr1	142188828	143188828	144188828	+
ENSG00000232341	ENSG00000232341.1	TRUE	chr1	165716616	166716616	167716616	+
ENSG00000232347	ENSG00000232347.1	TRUE	chr1	246405125	247405125	248405125	-
ENSG00000232369	ENSG00000232369.1	TRUE	chr1	44454397	45454397	46454397	-
ENSG00000232393	ENSG00000232393.1	TRUE	chr1	90489476	91489476	92489476	+
ENSG00000232450	ENSG00000232450.1	TRUE	chr1	113242253	114242253	115242253	-
ENSG00000232453	ENSG00000232453.1	TRUE	chr1	58397569	59397569	60397569	-
ENSG00000232467	ENSG00000232467.1	TRUE	chr1	45313266	46313266	47313266	-
ENSG00000232499	ENSG00000232499.1	TRUE	chr1	112992322	113992322	114992322	+
ENSG00000232519	ENSG00000232519.1	TRUE	chr1	154580171	155580171	156580171	-
ENSG00000232527	ENSG00000232527.3	TRUE	chr1	147928322	148928322	149928322	+
ENSG00000232571	ENSG00000232571.1	TRUE	chr1	142343559	143343559	144343559	+
ENSG00000232586	ENSG00000232586.1	TRUE	chr1	179924023	180924023	181924023	-
ENSG00000232626	ENSG00000232626.1	TRUE	chr1	201407524	202407524	203407524	+
ENSG00000232637	ENSG00000232637.3	TRUE	chr1	145253110	146253110	147253110	-
ENSG00000232671	ENSG00000232671.2	TRUE	chr1	150254426	151254426	152254426	-
ENSG00000232672	ENSG00000232672.1	TRUE	chr1	77240549	78240549	79240549	-
ENSG00000232676	ENSG00000232676.1	TRUE	chr1	78986765	79986765	80986765	+
ENSG00000232678	ENSG00000232678.1	TRUE	chr1	151050428	152050428	153050428	+
ENSG00000232721	ENSG00000232721.1	TRUE	chr1	148230716	149230716	150230716	+
ENSG00000232745	ENSG00000232745.2	TRUE	chr1	141803532	142803532	143803532	+
ENSG00000232751	ENSG00000232751.1	TRUE	chr1	172320828	173320828	174320828	+
ENSG00000232811	ENSG00000232811.1	TRUE	chr1	110486089	111486089	112486089	+
ENSG00000232824	ENSG00000232824.1	TRUE	chr1	197167316	198167316	199167316	-
ENSG00000232848	ENSG00000232848.1	TRUE	chr1	7118523	8118523	9118523	-
ENSG00000232860	ENSG00000232860.2	TRUE	chr1	182441400	183441400	184441400	-
ENSG00000232864	ENSG00000232864.1	TRUE	chr1	226599020	227599020	228599020	-
ENSG00000232882	ENSG00000232882.1	TRUE	chr1	90359169	91359169	92359169	-
ENSG00000232883	ENSG00000232883.1	TRUE	chr1	219490941	220490941	221490941	-
ENSG00000232908	ENSG00000232908.2	TRUE	chr1	246990788	247990788	248990788	+
ENSG00000232912	ENSG00000232912.1	TRUE	chr1	7484705	8484705	9484705	+
ENSG00000232917	ENSG00000232917.4	TRUE	chr1	202873141	203873141	204873141	-
ENSG00000232952	ENSG00000232952.1	TRUE	chr1	105434361	106434361	107434361	+
ENSG00000232995	ENSG00000232995.2	TRUE	chr1	162291684	163291684	164291684	-
ENSG00000233003	ENSG00000233003.2	TRUE	chr1	227165894	228165894	229165894	-
ENSG00000233012	ENSG00000233012.1	TRUE	chr1	219799082	220799082	221799082	+
ENSG00000233020	ENSG00000233020.1	TRUE	chr1	69996209	70996209	71996209	+
ENSG00000233029	ENSG00000233029.2	TRUE	chr1	119925634	120925634	121925634	+
ENSG00000233040	ENSG00000233040.1	TRUE	chr1	196716581	197716581	198716581	-
ENSG00000233057	ENSG00000233057.1	TRUE	chr1	193158097	194158097	195158097	+
ENSG00000233084	ENSG00000233084.2	TRUE	chr1	248230780	249230780	250230780	+
ENSG00000233125	ENSG00000233125.1	TRUE	chr1	91694992	92694992	93694992	-
ENSG00000233154	ENSG00000233154.1	TRUE	chr1	116021464	117021464	118021464	-
ENSG00000233184	ENSG00000233184.1	TRUE	chr1	100491400	101491400	102491400	+
ENSG00000233196	ENSG00000233196.1	TRUE	chr1	185550323	186550323	187550323	-
ENSG00000233203	ENSG00000233203.2	TRUE	chr1	54353236	55353236	56353236	+
ENSG00000233218	ENSG00000233218.1	TRUE	chr1	141688925	142688925	143688925	-
ENSG00000233290	ENSG00000233290.1	TRUE	chr1	82313888	83313888	84313888	-
ENSG00000233328	ENSG00000233328.2	TRUE	chr1	170640079	171640079	172640079	-
ENSG00000233337	ENSG00000233337.1	TRUE	chr1	110980136	111980136	112980136	+
ENSG00000233368	ENSG00000233368.1	TRUE	chr1	148577296	149577296	150577296	-
ENSG00000233396	ENSG00000233396.1	TRUE	chr1	144382434	145382434	146382434	-
ENSG00000233401	ENSG00000233401.1	TRUE	chr1	91590858	92590858	93590858	+
ENSG00000233406	ENSG00000233406.3	TRUE	chr1	50717144	51717144	52717144	-
ENSG00000233427	ENSG00000233427.1	TRUE	chr1	28203848	29203848	30203848	-
ENSG00000233432	ENSG00000233432.1	TRUE	chr1	120244142	121244142	122244142	+
ENSG00000233461	ENSG00000233461.1	TRUE	chr1	230664364	231664364	232664364	-
ENSG00000233478	ENSG00000233478.1	TRUE	chr1	24985602	25985602	26985602	-
ENSG00000233485	ENSG00000233485.1	TRUE	chr1	14670372	15670372	16670372	-
ENSG00000233514	ENSG00000233514.1	TRUE	chr1	43588184	44588184	45588184	-
ENSG00000233586	ENSG00000233586.1	TRUE	chr1	147761018	148761018	149761018	-
ENSG00000233589	ENSG00000233589.1	TRUE	chr1	67944812	68944812	69944812	+
ENSG00000233593	ENSG00000233593.1	TRUE	chr1	90317215	91317215	92317215	-
ENSG00000233615	ENSG00000233615.1	TRUE	chr1	240082953	241082953	242082953	+
ENSG00000233621	ENSG00000233621.1	TRUE	chr1	36940012	37940012	38940012	-
ENSG00000233626	ENSG00000233626.1	TRUE	chr1	211109591	212109591	213109591	+
ENSG00000233653	ENSG00000233653.1	TRUE	chr1	-667764	332236	1332236	-
ENSG00000233691	ENSG00000233691.1	TRUE	chr1	159905327	160905327	161905327	+
ENSG00000233706	ENSG00000233706.1	TRUE	chr1	226179841	227179841	228179841	+
ENSG00000233708	ENSG00000233708.1	TRUE	chr1	42354438	43354438	44354438	-
ENSG00000233712	ENSG00000233712.1	TRUE	chr1	156610091	157610091	158610091	-
ENSG00000233728	ENSG00000233728.1	TRUE	chr1	37266551	38266551	39266551	-
ENSG00000233750	ENSG00000233750.2	TRUE	chr1	-868975	131025	1131025	+
ENSG00000233771	ENSG00000233771.1	TRUE	chr1	223135307	224135307	225135307	+
ENSG00000233791	ENSG00000233791.1	TRUE	chr1	202274437	203274437	204274437	-
ENSG00000233827	ENSG00000233827.1	TRUE	chr1	199182806	200182806	201182806	+
ENSG00000233839	ENSG00000233839.1	TRUE	chr1	112711616	113711616	114711616	+
ENSG00000233929	ENSG00000233929.1	TRUE	chr1	15567893	16567893	17567893	-
ENSG00000233954	ENSG00000233954.4	TRUE	chr1	15135843	16135843	17135843	-
ENSG00000233975	ENSG00000233975.1	TRUE	chr1	26992790	27992790	28992790	-
ENSG00000233994	ENSG00000233994.1	TRUE	chr1	71740235	72740235	73740235	+
ENSG00000234004	ENSG00000234004.2	TRUE	chr1	210346830	211346830	212346830	+
ENSG00000234080	ENSG00000234080.2	TRUE	chr1	49791803	50791803	51791803	+
ENSG00000234093	ENSG00000234093.1	TRUE	chr1	44246387	45246387	46246387	-
ENSG00000234108	ENSG00000234108.1	TRUE	chr1	79961588	80961588	81961588	+
ENSG00000234142	ENSG00000234142.1	TRUE	chr1	165459544	166459544	167459544	-
ENSG00000234184	ENSG00000234184.1	TRUE	chr1	80001440	81001440	82001440	+
ENSG00000234211	ENSG00000234211.1	TRUE	chr1	160644614	161644614	162644614	-
ENSG00000234222	ENSG00000234222.1	TRUE	chr1	144508503	145508503	146508503	-
ENSG00000234225	ENSG00000234225.1	TRUE	chr1	145475177	146475177	147475177	-
ENSG00000234264	ENSG00000234264.1	TRUE	chr1	67962359	68962359	69962359	+
ENSG00000234315	ENSG00000234315.1	TRUE	chr1	44536101	45536101	46536101	-
ENSG00000234329	ENSG00000234329.1	TRUE	chr1	45117498	46117498	47117498	-
ENSG00000234332	ENSG00000234332.1	TRUE	chr1	99859582	100859582	101859582	-
ENSG00000234367	ENSG00000234367.1	TRUE	chr1	147349256	148349256	149349256	+
ENSG00000234383	ENSG00000234383.1	TRUE	chr1	67628773	68628773	69628773	-
ENSG00000234419	ENSG00000234419.1	TRUE	chr1	221641436	222641436	223641436	+
ENSG00000234422	ENSG00000234422.1	TRUE	chr1	95884150	96884150	97884150	+
ENSG00000234441	ENSG00000234441.1	TRUE	chr1	103210890	104210890	105210890	-
ENSG00000234473	ENSG00000234473.1	TRUE	chr1	191963807	192963807	193963807	-
ENSG00000234476	ENSG00000234476.1	TRUE	chr1	224653102	225653102	226653102	-
ENSG00000234478	ENSG00000234478.1	TRUE	chr1	225335704	226335704	227335704	+
ENSG00000234518	ENSG00000234518.1	TRUE	chr1	88570450	89570450	90570450	-
ENSG00000234546	ENSG00000234546.1	TRUE	chr1	8242063	9242063	10242063	+
ENSG00000234614	ENSG00000234614.1	TRUE	chr1	150814353	151814353	152814353	+
ENSG00000234619	ENSG00000234619.1	TRUE	chr1	7810489	8810489	9810489	+
ENSG00000234678	ENSG00000234678.1	TRUE	chr1	200979591	201979591	202979591	-
ENSG00000234694	ENSG00000234694.1	TRUE	chr1	42824329	43824329	44824329	-
ENSG00000234711	ENSG00000234711.1	TRUE	chr1	-191328	808672	1808672	+
ENSG00000234741	ENSG00000234741.2	TRUE	chr1	172838020	173838020	174838020	-
ENSG00000234807	ENSG00000234807.3	TRUE	chr1	58250800	59250800	60250800	+
ENSG00000234917	ENSG00000234917.1	TRUE	chr1	42144406	43144406	44144406	+
ENSG00000234937	ENSG00000234937.1	TRUE	chr1	154815158	155815158	156815158	+
ENSG00000234975	ENSG00000234975.4	TRUE	chr1	227823162	228823162	229823162	+
ENSG00000234978	ENSG00000234978.1	TRUE	chr1	141816004	142816004	143816004	-
ENSG00000234981	ENSG00000234981.1	TRUE	chr1	205702248	206702248	207702248	+
ENSG00000234996	ENSG00000234996.2	TRUE	chr1	201830882	202830882	203830882	+
ENSG00000235002	ENSG00000235002.1	TRUE	chr1	41878465	42878465	43878465	-
ENSG00000235045	ENSG00000235045.1	TRUE	chr1	109193992	110193992	111193992	+
ENSG00000235060	ENSG00000235060.1	TRUE	chr1	179403935	180403935	181403935	+
ENSG00000235079	ENSG00000235079.1	TRUE	chr1	70514538	71514538	72514538	+
ENSG00000235082	ENSG00000235082.1	TRUE	chr1	159287193	160287193	161287193	+
ENSG00000235084	ENSG00000235084.2	TRUE	chr1	14931092	15931092	16931092	+
ENSG00000235089	ENSG00000235089.1	TRUE	chr1	80674253	81674253	82674253	+
ENSG00000235098	ENSG00000235098.4	TRUE	chr1	357149	1357149	2357149	-
ENSG00000235101	ENSG00000235101.1	TRUE	chr1	159639938	160639938	161639938	+
ENSG00000235105	ENSG00000235105.1	TRUE	chr1	47901639	48901639	49901639	+
ENSG00000235146	ENSG00000235146.2	TRUE	chr1	-476991	523009	1523009	+
ENSG00000235169	ENSG00000235169.3	TRUE	chr1	2689313	3689313	4689313	+
ENSG00000235251	ENSG00000235251.2	TRUE	chr1	86511554	87511554	88511554	-
ENSG00000235308	ENSG00000235308.1	TRUE	chr1	88389053	89389053	90389053	+
ENSG00000235363	ENSG00000235363.1	TRUE	chr1	204320375	205320375	206320375	+
ENSG00000235371	ENSG00000235371.1	TRUE	chr1	235273361	236273361	237273361	+
ENSG00000235373	ENSG00000235373.1	TRUE	chr1	-314604	685396	1685396	-
ENSG00000235400	ENSG00000235400.1	TRUE	chr1	78214758	79214758	80214758	+
ENSG00000235428	ENSG00000235428.1	TRUE	chr1	222742862	223742862	224742862	-
ENSG00000235449	ENSG00000235449.1	TRUE	chr1	201736546	202736546	203736546	-
ENSG00000235501	ENSG00000235501.1	TRUE	chr1	94392917	95392917	96392917	+
ENSG00000235527	ENSG00000235527.2	TRUE	chr1	113472117	114472117	115472117	-
ENSG00000235545	ENSG00000235545.1	TRUE	chr1	62154153	63154153	64154153	+
ENSG00000235582	ENSG00000235582.1	TRUE	chr1	196704766	197704766	198704766	+
ENSG00000235605	ENSG00000235605.1	TRUE	chr1	233492887	234492887	235492887	-
ENSG00000235613	ENSG00000235613.1	TRUE	chr1	77312795	78312795	79312795	+
ENSG00000235674	ENSG00000235674.2	TRUE	chr1	234901305	235901305	236901305	+
ENSG00000235748	ENSG00000235748.1	TRUE	chr1	196108437	197108437	198108437	-
ENSG00000235750	ENSG00000235750.4	TRUE	chr1	174162135	175162135	176162135	-
ENSG00000235795	ENSG00000235795.1	TRUE	chr1	100461029	101461029	102461029	+
ENSG00000235804	ENSG00000235804.1	TRUE	chr1	64543814	65543814	66543814	-
ENSG00000235907	ENSG00000235907.1	TRUE	chr1	32978343	33978343	34978343	-
ENSG00000235912	ENSG00000235912.1	TRUE	chr1	26975930	27975930	28975930	+
ENSG00000235919	ENSG00000235919.2	TRUE	chr1	154531833	155531833	156531833	+
ENSG00000235927	ENSG00000235927.1	TRUE	chr1	77355224	78355224	79355224	-
ENSG00000235999	ENSG00000235999.1	TRUE	chr1	148287451	149287451	150287451	+
ENSG00000236021	ENSG00000236021.1	TRUE	chr1	175176784	176176784	177176784	+
ENSG00000236035	ENSG00000236035.1	TRUE	chr1	202626888	203626888	204626888	-
ENSG00000236055	ENSG00000236055.1	TRUE	chr1	141791175	142791175	143791175	-
ENSG00000236065	ENSG00000236065.2	TRUE	chr1	32452676	33452676	34452676	+
ENSG00000236085	ENSG00000236085.1	TRUE	chr1	103112175	104112175	105112175	+
ENSG00000236111	ENSG00000236111.4	TRUE	chr1	45246949	46246949	47246949	+
ENSG00000236137	ENSG00000236137.1	TRUE	chr1	116602112	117602112	118602112	-
ENSG00000236140	ENSG00000236140.1	TRUE	chr1	147248104	148248104	149248104	-
ENSG00000236200	ENSG00000236200.1	TRUE	chr1	43173809	44173809	45173809	-
ENSG00000236216	ENSG00000236216.4	TRUE	chr1	20724480	21724480	22724480	+
ENSG00000236257	ENSG00000236257.1	TRUE	chr1	157423988	158423988	159423988	+
ENSG00000236263	ENSG00000236263.1	TRUE	chr1	154183610	155183610	156183610	-
ENSG00000236266	ENSG00000236266.1	TRUE	chr1	6887402	7887402	8887402	-
ENSG00000236278	ENSG00000236278.1	TRUE	chr1	197649162	198649162	199649162	-
ENSG00000236334	ENSG00000236334.1	TRUE	chr1	142767881	143767881	144767881	-
ENSG00000236358	ENSG00000236358.1	TRUE	chr1	233492752	234492752	235492752	+
ENSG00000236360	ENSG00000236360.1	TRUE	chr1	52459374	53459374	54459374	-
ENSG00000236423	ENSG00000236423.1	TRUE	chr1	2816916	3816916	4816916	+
ENSG00000236439	ENSG00000236439.2	TRUE	chr1	201441245	202441245	203441245	-
ENSG00000236468	ENSG00000236468.1	TRUE	chr1	198356269	199356269	200356269	+
ENSG00000236480	ENSG00000236480.1	TRUE	chr1	114078616	115078616	116078616	+
ENSG00000236484	ENSG00000236484.2	TRUE	chr1	160349148	161349148	162349148	-
ENSG00000236523	ENSG00000236523.1	TRUE	chr1	202224871	203224871	204224871	+
ENSG00000236528	ENSG00000236528.1	TRUE	chr1	25186104	26186104	27186104	+
ENSG00000236539	ENSG00000236539.2	TRUE	chr1	178426450	179426450	180426450	-
ENSG00000236546	ENSG00000236546.1	TRUE	chr1	39363417	40363417	41363417	+
ENSG00000236601	ENSG00000236601.1	TRUE	chr1	-539520	460480	1460480	-
ENSG00000236636	ENSG00000236636.1	TRUE	chr1	226452908	227452908	228452908	-
ENSG00000236646	ENSG00000236646.1	TRUE	chr1	61504514	62504514	63504514	+
ENSG00000236674	ENSG00000236674.1	TRUE	chr1	62826850	63826850	64826850	-
ENSG00000236675	ENSG00000236675.1	TRUE	chr1	154200766	155200766	156200766	+
ENSG00000236679	ENSG00000236679.1	TRUE	chr1	-529029	470971	1470971	+
ENSG00000236698	ENSG00000236698.1	TRUE	chr1	16012550	17012550	18012550	-
ENSG00000236723	ENSG00000236723.1	TRUE	chr1	52679447	53679447	54679447	-
ENSG00000236741	ENSG00000236741.3	TRUE	chr1	170731214	171731214	172731214	+
ENSG00000236773	ENSG00000236773.1	TRUE	chr1	223363408	224363408	225363408	-
ENSG00000236779	ENSG00000236779.1	TRUE	chr1	203498820	204498820	205498820	-
ENSG00000236782	ENSG00000236782.1	TRUE	chr1	25498322	26498322	27498322	-
ENSG00000236792	ENSG00000236792.1	TRUE	chr1	191216635	192216635	193216635	+
ENSG00000236804	ENSG00000236804.1	TRUE	chr1	118669914	119669914	120669914	-
ENSG00000236809	ENSG00000236809.2	TRUE	chr1	210590367	211590367	212590367	+
ENSG00000236810	ENSG00000236810.1	TRUE	chr1	23104786	24104786	25104786	-
ENSG00000236872	ENSG00000236872.1	TRUE	chr1	44880692	45880692	46880692	+
ENSG00000236876	ENSG00000236876.2	TRUE	chr1	41966010	42966010	43966010	-
ENSG00000236887	ENSG00000236887.1	TRUE	chr1	112741447	113741447	114741447	+
ENSG00000236888	ENSG00000236888.1	TRUE	chr1	57071878	58071878	59071878	-
ENSG00000236905	ENSG00000236905.1	TRUE	chr1	211997369	212997369	213997369	+
ENSG00000236911	ENSG00000236911.1	TRUE	chr1	206779900	207779900	208779900	-
ENSG00000236933	ENSG00000236933.1	TRUE	chr1	119838343	120838343	121838343	-
ENSG00000236942	ENSG00000236942.1	TRUE	chr1	204594611	205594611	206594611	+
ENSG00000236943	ENSG00000236943.1	TRUE	chr1	143521970	144521970	145521970	-
ENSG00000237003	ENSG00000237003.1	TRUE	chr1	92656617	93656617	94656617	-
ENSG00000237008	ENSG00000237008.1	TRUE	chr1	152353275	153353275	154353275	-
ENSG00000237033	ENSG00000237033.1	TRUE	chr1	70126948	71126948	72126948	-
ENSG00000237049	ENSG00000237049.1	TRUE	chr1	167179854	168179854	169179854	+
ENSG00000237090	ENSG00000237090.1	TRUE	chr1	42358101	43358101	44358101	-
ENSG00000237101	ENSG00000237101.1	TRUE	chr1	223407315	224407315	225407315	+
ENSG00000237168	ENSG00000237168.1	TRUE	chr1	148664577	149664577	150664577	+
ENSG00000237188	ENSG00000237188.1	TRUE	chr1	145644334	146644334	147644334	+
ENSG00000237253	ENSG00000237253.1	TRUE	chr1	147598398	148598398	149598398	+
ENSG00000237276	ENSG00000237276.3	TRUE	chr1	15554522	16554522	17554522	-
ENSG00000237278	ENSG00000237278.1	TRUE	chr1	112669505	113669505	114669505	-
ENSG00000237292	ENSG00000237292.1	TRUE	chr1	180143620	181143620	182143620	+
ENSG00000237301	ENSG00000237301.1	TRUE	chr1	14930121	15930121	16930121	-
ENSG00000237343	ENSG00000237343.1	TRUE	chr1	147760504	148760504	149760504	+
ENSG00000237352	ENSG00000237352.1	TRUE	chr1	58399315	59399315	60399315	+
ENSG00000237415	ENSG00000237415.1	TRUE	chr1	110391563	111391563	112391563	-
ENSG00000237424	ENSG00000237424.1	TRUE	chr1	46900313	47900313	48900313	-
ENSG00000237481	ENSG00000237481.1	TRUE	chr1	228455150	229455150	230455150	+
ENSG00000237491	ENSG00000237491.2	TRUE	chr1	-285873	714127	1714127	+
ENSG00000237505	ENSG00000237505.1	TRUE	chr1	88150887	89150887	90150887	-
ENSG00000237514	ENSG00000237514.2	TRUE	chr1	175585922	176585922	177585922	-
ENSG00000237520	ENSG00000237520.1	TRUE	chr1	234092978	235092978	236092978	+
ENSG00000237568	ENSG00000237568.1	TRUE	chr1	88726265	89726265	90726265	+
ENSG00000237611	ENSG00000237611.1	TRUE	chr1	53565897	54565897	55565897	-
ENSG00000237624	ENSG00000237624.1	TRUE	chr1	38980628	39980628	40980628	+
ENSG00000237683	ENSG00000237683.3	TRUE	chr1	-860621	139379	1139379	-
ENSG00000237749	ENSG00000237749.2	TRUE	chr1	37021848	38021848	39021848	+
ENSG00000237763	ENSG00000237763.5	TRUE	chr1	103198382	104198382	105198382	+
ENSG00000237842	ENSG00000237842.1	TRUE	chr1	156030554	157030554	158030554	-
ENSG00000237847	ENSG00000237847.2	TRUE	chr1	15999498	16999498	17999498	+
ENSG00000237861	ENSG00000237861.1	TRUE	chr1	196191352	197191352	198191352	+
ENSG00000237872	ENSG00000237872.2	TRUE	chr1	154402969	155402969	156402969	+
ENSG00000237897	ENSG00000237897.2	TRUE	chr1	105434052	106434052	107434052	-
ENSG00000237922	ENSG00000237922.1	TRUE	chr1	235450260	236450260	237450260	-
ENSG00000237938	ENSG00000237938.1	TRUE	chr1	15063391	16063391	17063391	-
ENSG00000237950	ENSG00000237950.1	TRUE	chr1	43412223	44412223	45412223	-
ENSG00000237973	ENSG00000237973.1	TRUE	chr1	-433546	566454	1566454	+
ENSG00000237976	ENSG00000237976.1	TRUE	chr1	150319443	151319443	152319443	+
ENSG00000237991	ENSG00000237991.1	TRUE	chr1	236144639	237144639	238144639	+
ENSG00000238003	ENSG00000238003.1	TRUE	chr1	200947770	201947770	202947770	+
ENSG00000238005	ENSG00000238005.1	TRUE	chr1	234105809	235105809	236105809	-
ENSG00000238009	ENSG00000238009.2	TRUE	chr1	-866277	133723	1133723	-
ENSG00000238015	ENSG00000238015.1	TRUE	chr1	78131957	79131957	80131957	+
ENSG00000238061	ENSG00000238061.1	TRUE	chr1	184249976	185249976	186249976	+
ENSG00000238063	ENSG00000238063.1	TRUE	chr1	37940497	38940497	39940497	+
ENSG00000238081	ENSG00000238081.1	TRUE	chr1	88756020	89756020	90756020	-
ENSG00000238084	ENSG00000238084.2	TRUE	chr1	24725212	25725212	26725212	+
ENSG00000238085	ENSG00000238085.1	TRUE	chr1	240162094	241162094	242162094	-
ENSG00000238122	ENSG00000238122.1	TRUE	chr1	107816311	108816311	109816311	-
ENSG00000238137	ENSG00000238137.2	TRUE	chr1	210615616	211615616	212615616	+
ENSG00000238140	ENSG00000238140.1	TRUE	chr1	50927393	51927393	52927393	+
ENSG00000238142	ENSG00000238142.1	TRUE	chr1	16216201	17216201	18216201	-
ENSG00000238145	ENSG00000238145.1	TRUE	chr1	46357311	47357311	48357311	+
ENSG00000238164	ENSG00000238164.2	TRUE	chr1	1488470	2488470	3488470	-
ENSG00000238173	ENSG00000238173.1	TRUE	chr1	10293020	11293020	12293020	+
ENSG00000238186	ENSG00000238186.1	TRUE	chr1	39982846	40982846	41982846	-
ENSG00000238198	ENSG00000238198.1	TRUE	chr1	112615735	113615735	114615735	-
ENSG00000238199	ENSG00000238199.1	TRUE	chr1	10339408	11339408	12339408	-
ENSG00000238249	ENSG00000238249.1	TRUE	chr1	7953468	8953468	9953468	+
ENSG00000238260	ENSG00000238260.1	TRUE	chr1	2541307	3541307	4541307	-
ENSG00000238261	ENSG00000238261.3	TRUE	chr1	142377281	143377281	144377281	+
ENSG00000238287	ENSG00000238287.1	TRUE	chr1	39974333	40974333	41974333	-
ENSG00000239494	ENSG00000239494.1	TRUE	chr1	168828897	169828897	170828897	+
ENSG00000239636	ENSG00000239636.1	TRUE	chr1	35043330	36043330	37043330	-
ENSG00000239670	ENSG00000239670.1	TRUE	chr1	32452553	33452553	34452553	+
ENSG00000239887	ENSG00000239887.3	TRUE	chr1	161348631	162348631	163348631	+
ENSG00000239945	ENSG00000239945.1	TRUE	chr1	-908895	91105	1091105	-
ENSG00000240007	ENSG00000240007.1	TRUE	chr1	142719704	143719704	144719704	+
